title,artist,estimated_year,spotify_track_id,isrc,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number
Jak anioła głos,Feel,2007,2xhKVZ6yPVuj7ELBFq91X4,PLC270700005,Feel,compilation,2007-10-26,206573,Feel,5,1
Daj mi tę noc,Bolter,2024,4MPz0ZPh2OeXGH2EMmmSJ6,PL2DY2400169,Daj mi tę noc,single,2024-02-23,183488,Bolter,1,1
C'est la vie - Paryż z pocztówki,Andrzej Zaucha,2014,7xz3JhWAdzZfZQmFmsicEQ,PLJ071400139,Złota Kolekcja,album,2014-10-07,296973,Andrzej Zaucha,34,1
STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",2021,5HCyWlXZPP0y6Gqq8TgA20,USSM12103949,STAY (with Justin Bieber),single,2021-07-09,141805,"The Kid LAROI, Justin Bieber",1,1
Gasolina,Daddy Yankee,2004,228BxWXUYQPJrJYHDLOHkj,QM6N21759342,Barrio Fino (Bonus Track Version),album,2004-07-13,192600,Daddy Yankee,5,1
Zamki na piasku,Lady Pank,2003,4F5zFaOhAVkf7sywxrdt8o,PLB170702653,Lady Pank,album,2003-01-01,270120,Lady Pank,7,1
Eye of the Tiger,Survivor,1982,2HHtWyy5CgaQbC7XSoOb0e,USVR19300001,Eye Of The Tiger,album,1982,243773,Survivor,1,1
Woman In Love,Barbra Streisand,2002,2m5xo4HEFHgOQpqqrxCS5u,USSM18000362,The Essential Barbra Streisand,compilation,2002-01-29,231226,Barbra Streisand,1,2
Krakowski spleen,Maanam,2015,70X7swUO33mrChUj4JSnbW,PLA551500933,Miłość jest cudowna (1975-2015),album,2015-10-16,279346,Maanam,5,1
The Final Countdown,Europe,1986,3MrRksHupTVEQ7YbA0FsZK,USSM18600196,The Final Countdown (Expanded Edition),album,1986,310333,Europe,1,1
Kung Fu Fighting,Carl Douglas,2001,40NRm1ZLvZpUSCUXAGGZ8J,GBAJE7400014,The Soul of the Kung Fu Fighter,compilation,2001,197693,Carl Douglas,1,1
Two Princes,Spin Doctors,1991,4ePP9So5xRzspjLFVVbj90,USSM19000350,Pocket Full Of Kryptonite,album,1991-08-27,256733,Spin Doctors,7,1
Breakfast At Tiffany's,Deep Blue Something,1995,1uzWOoJdADfstQuFtQFTUn,USIR19500177,Home,album,1995-01-01,257373,Deep Blue Something,2,1
Od nocy do nocy,Halina Kunicka,1977,2K9HvYUy4ypsUDHKGlXkcq,PLA247620467,Od nocy do nocy,album,1977-08-24,241240,Halina Kunicka,2,1
Przez Twe Oczy Zielone,Akcent,2014,6q5FIPaFNs5XLvKLKfSdnT,PLH751400447,Przez Twe Oczy Zielone,single,2014-01-02,219686,Akcent,1,1
Lewy czerwcowy,Kult,1998,3WX6qIPjH7HXg1hYzY6pdZ,PLE781200192,Ostateczny krach systemu korporacji,album,1998,247533,Kult,2,1
Beautiful,Christina Aguilera,2002,3TCauNPqFiniaYHBvEVoHG,USRC10201067,Stripped,album,2002-07-19,238560,Christina Aguilera,11,1
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",2016,06KyNuuMOX1ROXRhj787tj,USAT21502909,Nine Track Mind,album,2016-01-29,217706,Charlie Puth,5,1
Beksa,Artur Rojek,2014,1tbfHPbrcz0oAwwTWQ7CwB,PLA811400026,Składam się z ciągłych powtórzeń,album,2014-04-04,241880,Artur Rojek,2,1
Kiler - 2014,Elektryczne Gitary,2014,6wwTI407wox26wgel9Ahdx,PLA551400198,Stare Jak Nowe. 25 Przebojow Na 25-lecie,album,2014-06-03,224015,Elektryczne Gitary,11,1
Like a Virgin,Madonna,1984,1ZPlNanZsJSPK5h9YZZFbZ,USWB10002748,Like a Virgin,album,1984-11-12,218626,Madonna,3,1
Chandelier,Sia,2014,4VrWlk8IQxevMvERoX08iC,USRC11400498,1000 Forms Of Fear,album,2014-07-04,216120,Sia,1,1
Our House,Madness,1982,1EXrFPfVNVsyb32yapebbM,GB7GZ1000033,The Rise & Fall,album,1982-10-08,203120,Madness,7,1
It's Raining Men,The Weather Girls,1982,2IvetNzSZMH5gwjInoyr18,USSM18200382,Success,album,1982,325426,The Weather Girls,5,1
ADRENALINA,Michał Szczygieł,2022,09LwPi7fLnNkVnV6DV6FyY,PLUM72200491,ADRENALINA,single,2022-07-20,180693,Michał Szczygieł,1,1
Ważne,"Tabb, Mezo, Kasia Wilk",2005,6v6cEJlGrYcSzW0fUi1xAM,PLC061201765,Wyjście z bloków,album,2005-01-01,212093,"Tabb, Mezo",1,2
Evacuate The Dancefloor - Radio Edit,Cascada,2011,0fw7GNhguLX3KI0eoLioDS,DEHK90911301,Original Me,album,2011-01-01,205884,Cascada,3,2
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris, Pharrell Williams, Katy Perry, Big Sean, Funk Wav",2017,5bcTCxgc7xVfSaMV3RuVke,GBARL1700772,Funk Wav Bounces Vol.1,album,2017-06-30,223413,"Calvin Harris, Funk Wav",8,1
Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",2015,32OlwWuMpZ6b0aN2RZOeMS,GBARL1401524,Uptown Special,album,2015-01-12,269658,Mark Ronson,4,1
Seven Nation Army,The White Stripes,2003,3dPQuX8Gs42Y7b454ybpMR,USVT10300001,Elephant,album,2003-04-01,232106,"The White Stripes, Jack White",1,1
My Słowianie,"Donatan, Cleo",2014,1p1WDGChkI8ilPQBV3I9S1,PLH181300265,Hiper/Chimera,album,2014-11-07,190924,"Donatan, Cleo",10,1
Believer,Imagine Dragons,2017,0pqnGHJpmpxLKifKRmU6WP,USUM71700626,Evolve,album,2017-06-23,204346,Imagine Dragons,4,1
What Can I Do,"The Corrs, Tin Tin Out",1998,4rvT5iZVOCJeXZrDvy6JFK,USAT29800219,Talk on Corners,album,1998-10-17,254600,The Corrs,4,1
Vamos a la Playa - Radio Edit,Loona,2017,4rKO78BwBg2IBK3aoymw29,NLVQ81300101,Vamos a la Playa,single,2017-03-16,177938,Loona,1,1
Baby,"Justin Bieber, Ludacris",2010,6epn3r7S14KUqlReYr77hA,USUM70919263,My World 2.0,album,2010-01-01,214240,Justin Bieber,1,1
Bleeding Love,Leona Lewis,2007,7wZUrN8oemZfsEd1CGkbXE,GBHMU0700049,Spirit,album,2007,262466,Leona Lewis,1,1
Wierniejsza od marzenia,Skaldowie,2008,2IUOWEKDEt50x15r6oJVOb,PLB170800573,Z kopyta kulig rwie (The best),album,2008-06-18,229866,Skaldowie,15,1
Jest taki samotny dom,Budka Suflera,2010,694T7sMv0bFvPbMMXvZlyj,PLB111300004,Cień wielkiej góry,album,2010-10-01,324613,Budka Suflera,4,1
Satisfaction - Original Mix,"Benny Benassi, The Biz",2012,5ETMdjclG6e6hEa0W1l6fi,NLF711205446,60 Best Trance Hits Ever - Full Length Extended Versions,compilation,2012-09-28,399053,Various Artists,5,3
All Star,Smash Mouth,1999,3cfOd4CMv2snFaKAnMdnvK,USIR19902220,Astro Lounge,album,1999-06-08,200373,Smash Mouth,5,1
No Money,Galantis,2016,0gb1J5UrTpzaU1s3nupgCd,USAT21600941,No Money,single,2016-04-01,189126,Galantis,1,1
Anywhere,Rita Ora,2017,7EI6Iki24tBHAMxtb4xQN2,GBAHS1701111,Anywhere,single,2017-10-20,215064,Rita Ora,1,1
When Love Takes Over (feat. Kelly Rowland),"David Guetta, Kelly Rowland",2009,619bJQ9uDi8dnXzLebFI7y,FRZID0900200,When Love Takes Over,single,2009-04-17,189000,David Guetta,1,1
Tamta dziewczyna,Sylwia Grzeszczak,2016,2vzIFB8Fm37EvUUTATSYm6,PLC271600013,Tamta dziewczyna,album,2016-11-25,175855,Sylwia Grzeszczak,2,1
Ella Elle L A,Kate Ryan,2008,4a9hKPzMzh0vkKOUnz5gSD,BEUM70800110,Free,compilation,2008-01-01,188266,Kate Ryan,1,1
Flary,PRO8L3M,2018,7pF8x4pWJCvRNQ4WGkKf5p,PLI291800026,Ground Zero Mixtape,album,2018-03-16,211384,PRO8L3M,13,1
Naprawdę nie dzieje się nic,Grzegorz Turnau,1994,50rF1SqVTo7qSedYYAPRCW,PLA559100035,Naprawdę nie dzieje się nic,album,1994,253360,Grzegorz Turnau,14,1
Get It On,T. Rex,1971,0LoQuiekvzqx7n8flgEKzF,GBCHM7100038,Electric Warrior,compilation,1971-09-24,262613,T. Rex,6,1
Lepszy Model,Kasia Klich,2002,4jWVMq7RtqLXTXGRynGO1W,PLA140218002,Lepszy Model,album,2002-08-05,227413,Kasia Klich,2,1
Sweat (A La La La La Long),Inner Circle,2010,1SssFw74DdHVjRa6ADggdD,USA2P1004785,Blazzin' Fire,album,2010-12-14,227067,Inner Circle,2,1
Szampan,sanah,2020,0xwpK0H2aL5YxREvcNw4Pe,PLA281900037,Królowa dram,album,2020-05-08,200086,sanah,6,1
Lovefool,The Cardigans,1996,7aQjPecQdIuNd1sz3KCDhD,SEBKB9629380,First Band On The Moon (Remastered),album,1996-01-01,193953,The Cardigans,7,1
To nie ja,Edyta Górniak,2019,4jGkGJP3PnabBZeATBT2lm,PLA559500071,Niezapomniane ballady,compilation,2019-02-15,184093,Various Artists,13,1
Sucker,Jonas Brothers,2019,22vgEDb5hykfaTwLuskFGD,USUG11900515,Happiness Begins,album,2019-06-07,181026,Jonas Brothers,1,1
Nutbush City Limits,Ike & Tina Turner,2003,2LchpUTiXjYoOL4RgZa02N,USEM38900132,18 Classic Tracks,compilation,2003-01-01,178933,Ike & Tina Turner,2,1
Bring Me To Life,Evanescence,2003,0COqiPhxzoWICwFCS4eZcp,USWU30200093,Fallen,album,2003-03-04,235893,Evanescence,2,1
Dzaga,Virgin,2004,0Y8KomrOSA3OXlehtALUgf,PLUM70600001,Bimbo,album,2004,245133,Virgin,3,1
Nie dokazuj,"Marek Grechuta, Anawa",2010,6LDXCE19i2GHcj43pdgQoT,PLA247013497,Marek Grechuta - 40 piosenek,album,2010-12-15,238426,Marek Grechuta,10,1
Can't Get You out of My Head,Kylie Minogue,2002,3E7ZwUMJFqpsDOJzEkBrQ7,GBAYE0100913,Fever,album,2002-11-19,230640,Kylie Minogue,3,1
Bal wszystkich świętych,Budka Suflera,2000,3DGEskDWgjBTBSg0maIi3o,PLB111300084,Bal wszystkich świętych,album,2000-03-18,266106,Budka Suflera,1,1
Mieć czy być,Myslovitz,2006,0z3GnQC4I6HDNHM16Cgvj8,PLA521303074,Happiness Is Easy,album,2006-05-12,192160,Myslovitz,3,1
Call Me Maybe,Carly Rae Jepsen,2012,20I6sIOMTCkB6w7ryavxtO,CAB391100615,Kiss,album,2012-01-01,193400,Carly Rae Jepsen,3,1
Single Ladies (Put a Ring on It),Beyoncé,2008,5R9a4t5t5O0IsznsrKPVro,USSM10803760,I AM...SASHA FIERCE,album,2008-11-17,193213,Beyoncé,1,2
Scream,"Michael Jackson, Janet Jackson",1995,4LD5dhQ3kqpqe14sGPDtBC,USSM19500006,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",album,1995-06-16,277842,Michael Jackson,1,2
Scatman (ski-ba-bop-ba-dop-bop),Scatman John,1995,623rRTKwGmgjH6sjE9uWLh,DKELA9610005,Scatman's World,album,1995-06-01,215973,Scatman John,5,1
Trudno Nie Wierzyc W Nic,Raz Dwa Trzy,2008,4eG1ODcdjySLxlB9dtmbiv,DEAF71207756,Trudno Nie Wierzyc W Nic,album,2008-11-24,245973,Raz Dwa Trzy,3,1
Dla Mnie Masz Stajla,Trzeci Wymiar,2003,6JvG7KVwnfmnXSJW7XMtb6,PLL041400040,Cztery Pory Rapu,album,2003-10-20,238266,Trzeci Wymiar,8,1
Uptown Girl,Billy Joel,2001,01DBoQsngOhbcVFWKkiFOz,USSM18300270,The Essential Billy Joel 3.0,compilation,2001,194866,Billy Joel,3,2
Show Me Love,Robin S,1993,4t0UsYzmmmZRMTWn77jiGF,USAT29300075,Show Me Love,album,1993,252106,Robin S,1,1
Story of My Life,One Direction,2013,4nVBt6MZDDP6tRVdQTgxJg,GBHMU1300210,Midnight Memories (Deluxe),album,2013-11-25,245490,One Direction,2,1
"Czterdziestolatek (""Czterdziesci lat minelo..."")",Andrzej Rosiewicz,2013,2NB4IomHqmjoPvTZoPSoSa,PLJ611300043,Muzyka Filmowa vol.1 (Jerzy 'Dudus' Matuszkiewicz),album,2013-12-06,145101,Jerzy 'Dudus' Matuszkiewicz,17,1
Stan,"Eminem, Dido",2000,3UmaczJpikHgJFyBTAJVoz,USIR10001280,The Marshall Mathers LP,album,2000-05-23,404106,Eminem,3,1
Destination Calabria (Feat. Crystal Waters) - Original Radio Edit,Alex Gaudino,2014,2QMdxS78DaXP8aS8qJqGzU,ITL010600343,Hands Up!,compilation,2014-05-30,223111,Various Artists,11,1
Ostatni,Edyta Bartosiewicz,1999,0IZ26aAErwbYaRqawB2nSL,PLUM70500038,Dzis Sa Moje Urodziny,compilation,1999,305800,Edyta Bartosiewicz,11,1
Mamma Mia,ABBA,1975,2TxCwUlqaOH3TIyJqGgR91,SEAYD7501010,Abba,album,1975,213266,ABBA,1,1
Piechotą do lata,Bajm,2018,04R1nkBjLAQ7JusQTHGNp8,PLA551800409,Best Of (1978- 2018),compilation,2018-08-31,172360,Bajm,1,1
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016,6JV2JOEocMgcZxYSZelKcc,USRC11600876,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",single,2016-05-06,236001,Justin Timberlake,1,1
Stuck In The Middle With You,Stealers Wheel,1972,3Vby4nGmtbDo7HDJamOWkT,GBAAM7200002,Stealers Wheel,album,1972-01-01,208946,Stealers Wheel,2,1
Whole Again,Atomic Kitten,2001,16MJqq0vEuW6GRX6faetTm,GBAAA0100364,Right Now,album,2001-10-23,185013,Atomic Kitten,3,1
Trójkąty i Kwadraty,Dawid Podsiadło,2013,3v0fVON6z5CnRlle3SJZU1,PLB381300055,Comfort and Happiness,album,2013-05-27,243066,Dawid Podsiadło,4,1
Kochać inaczej,De Mono,2017,2udLXdefCnP5kJQo5lWikN,PLU591700011,XXX,album,2017-04-07,308497,De Mono,11,1
Umbrella,"Rihanna, JAŸ-Z",2008,49FYlytm3dAAraYgpoJZux,USUM70736771,Good Girl Gone Bad: Reloaded,album,2008-06-02,275986,Rihanna,1,1
Nasz disneyland,Papa Dance,2003,2PNGC9EBwMjdvVjGABi76a,PLB171000668,Nasz ziemski Eden,album,2003-12-31,219906,Papa Dance,2,1
Naucz Mnie,Sarsa,2015,2DiCpRfPgf6dW5uYQiHGO5,PLUM71500247,Zapomnij Mi,album,2015-08-28,197586,Sarsa,5,1
Fast Car,Tracy Chapman,1988,2M9ro2krNb7nr7HSprkEgo,USEE10180719,Tracy Chapman,album,1988-04-05,296800,Tracy Chapman,2,1
"Jolka, jolka pamiętasz",Felicjan Andrzejczak,2013,2w5Y0Tm7RG7o1aUUXrHwjQ,PLB171303004,Kolory Muzyki,album,2013-11-04,393493,Felicjan Andrzejczak,3,1
American Idiot,Green Day,2004,6nTiIhLmQ3FWhvrGafw2zj,USRE10400888,American Idiot,album,2004-09-21,176346,Green Day,1,1
Sugar Baby Love,The Rubettes,1990,294ii3rwz6bTJ2XMn5BDu0,GBAKW7400099,The Best Of,compilation,1990-01-01,209893,The Rubettes,1,1
We’re Going to Ibiza!,Vengaboys,2009,0b8PKDeFc2T5u9cRbLLv2r,NLC529811170,Greatest Hits!,compilation,2009-12-11,217539,Vengaboys,4,1
Girl on Fire,Alicia Keys,2012,4esOae7i4rqTbAu9o5Pxco,USRC11201015,Girl on Fire (Remixes) - EP,single,2012-11-18,224920,Alicia Keys,1,1
U Can't Touch This,MC Hammer,1990,1B75hgRqe7A4fwee3g3Wmu,USCA29000294,Please Hammer Don't Hurt 'Em,album,1990-02-20,257359,MC Hammer,2,1
I Kissed A Girl,Katy Perry,2008,14iN3o8ptQ8cFVZTEmyQRV,USCA20801738,One Of The Boys,album,2008-06-17,179640,Katy Perry,2,1
Unchained Melody,The Righteous Brothers,1965,2qhASBzpbFhPRtrnZ5lLnz,USPG19090023,Just Once In My Life,album,1965-04-04,218013,The Righteous Brothers,3,1
Titanium (feat. Sia),"David Guetta, Sia",2012,0TDLuuLlV54CkRRUOahJb4,GB28K1100036,Nothing but the Beat (Ultimate Edition),album,2012-12-07,245040,David Guetta,1,1
Gangi w LA,"Pezet, Opiat",2022,2qsUB3beWW7t8uns6rbXur,PLI366765980,Gangi w LA,single,2022-08-10,165999,"Pezet, Opiat",1,1
Bo z dziewczynami,Jerzy Połomski,2006,0UPMadonZKMZPdPq3GzIiU,PLB171001297,Nie zapomnisz nigdy (The Best),album,2006-05-15,190480,Jerzy Połomski,11,1
I Don't Feel Like Dancin',Scissor Sisters,2006,1q9l6c8bAzqWcvO3DM6FsR,GBUM70602587,Ta-Dah,album,2006-01-01,288360,Scissor Sisters,1,1
Back for Good - Radio Mix,Take That,1995,6vcdzohhBSbNdsZBh5IRpQ,GBARL9500020,Nobody Else (Expanded Edition),album,1995-05-08,242266,Take That,2,1
Beautiful Girls,Sean Kingston,2007,1hGy2eLcmC8eKx7qr1tOqx,USSM10701781,Beautiful Girls,single,2007-07-23,225373,Sean Kingston,1,1
Gdy zostajesz u mnie na noc (1998),Pidżama Porno,2022,7vNKMhIItMMDAFSNjmhhtL,PLE781300431,Pidżamówka 35,album,2022-09-23,299000,Pidżama Porno,8,1
About Damn Time,Lizzo,2022,1PckUlxKqWQs3RlWXVBLw3,USAT22202139,About Damn Time,single,2022-04-14,191822,Lizzo,1,1
Szczęście,Zakopower,2022,4W4LqqyksaoPuudYvSXarP,PLA812200108,Widzialne | Niewidzialne,album,2022-12-09,239814,Zakopower,5,1
The Passenger,Iggy Pop,1977,15BQ7vEDv2LJuh8TxWIhtd,USVI20700278,Lust For Life,album,1977-08-29,283360,Iggy Pop,4,1
Nie nie nie,T.Love,2001,4mT09JxALjAoUpMplfd8nQ,PLA550100302,Model 01,album,2001,238080,T.Love,15,1
Kings & Queens,Ava Max,2020,7a53HqqArd4b9NF4XAmlbI,USAT21906943,Heaven & Hell,album,2020-09-18,162398,Ava Max,3,1
Thunderstruck,AC/DC,1990,57bgtoPSgt236HzfBOd8kj,AUAP09000014,The Razors Edge,album,1990-09-24,292333,AC/DC,1,1
Ona Tańczy Dla Mnie,Weekend,2012,2Wq2R59KXY8mW7sYGccrKA,PLH031200001,Ona Tańczy Dla Mnie,album,2012-11-10,237897,Weekend,1,1
Hot Stuff,Donna Summer,1979,2zMJN9JvDlvGP4jB03l1Bz,USPR37907202,Bad Girls,album,1979-04-25,314760,Donna Summer,1,1
The Beat Goes On,Sonny & Cher,1968,2tuWxZctCHB4ETgPE8rb34,USEW10100400,Sonny & Cher's Greatest Hits,compilation,1968-01-01,205720,Sonny & Cher,1,1
Malcziki,"Yugoton, Kazik",2011,6nhEv1y5OboIWD8gtTVijB,PLA330100621,Yugoton,album,2011-03-17,209066,Yugoton,1,1
Awinion,Kombii,2007,1kq7HYAGUDNEdh6K2LpnjW,PLUM70700259,Slad,album,2007-01-01,248426,Kombii,8,1
Nie kłam że mnie kochasz,"Ewelina Flinta, Łukasz Zagrobelny",2008,0Xj3MeniDBK33I1YZcqlqP,PLI363791130,Nie kłam że mnie kochasz,single,2008,186026,"Ewelina Flinta, Łukasz Zagrobelny",1,1
Jestem Z Miasta,Elektryczne Gitary,2014,26b7cM985R4RaiIBbFubTu,PLA391488613,65 Lat Polskiej Piosenki 2,compilation,2014-01-14,175266,Various Artists,13,3
Boso,Zakopower,2011,2kcQMkj0nztimTpqWlVrof,PLA811000046,Boso,album,2011-05-16,223384,Zakopower,1,1
Na Szczycie,Grubson,2009,7aQViYYpIkpJwyCHPysCo4,PLH441200110,O.R.S.,album,2009-01-01,244948,Grubson,5,1
I WANNA BE YOUR SLAVE,Måneskin,2021,4pt5fDVTg5GhEvEtlz9dKk,ITB002100115,Teatro d'ira - Vol. I,album,2021-03-19,173346,Måneskin,4,1
Odpływają Kawiarenki,Irena Jarocka,2015,4c3tTCthfPugftcIBuPHOR,PLA391592016,Polska Nostalgia 65+ Cz. 6,compilation,2015-07-31,261426,Various Artists,16,1
"Yes Sir, I Can Boogie",Baccara,1998,2LScqpywMqGcnum6nNaxXX,DEC760000065,The Collection & Tracklisting,compilation,1998,273866,Baccara,6,1
Whistle,Flo Rida,2012,3bC1ahPIYt1btJzSSEyyrF,USAT21201745,Wild Ones,album,2012-06-22,224653,Flo Rida,1,1
Warszawa,T.Love,1991,5lFmuFUZM6vF36fzjnJZSu,PLA559000119,Pocisk miłości,album,1991-10-11,252360,T.Love,4,1
Physical - Remastered 2021,Olivia Newton-John,1981,6egmD7auKp3N7gy72uBnFQ,US86A2100406,Physical (Remastered 2021),single,1981,225992,Olivia Newton-John,1,1
Because the Night,Patti Smith,1978,0lIoY4ZQsdn5QzhraM9o9u,USAR17800008,Easter,album,1978,204800,Patti Smith,3,1
(I Just) Died In Your Arms,Cutting Crew,1986,4ByEFOBuLXpCqvO1kw8Wdm,GBAAA8600046,Broadcast,album,1986-01-01,280400,Cutting Crew,6,1
Total Eclipse of the Heart,Bonnie Tyler,1999,5prTs2HAw2G4idHZyeFp8o,GBBBN8300002,The Very Best Of Bonnie Tyler,compilation,1999-02-08,269786,Bonnie Tyler,6,1
Just the Way You Are,Bruno Mars,2010,47Slg6LuqLaX0VodpSCvPt,USAT21001269,Doo-Wops & Hooligans,album,2010-05-11,220734,Bruno Mars,2,1
The Sound of Silence,Simon & Garfunkel,2012,3YfS47QufnLDFA71FUsgCM,USSM16401137,The Singer,compilation,2012-08-28,184786,Art Garfunkel,4,2
Nie liczę godzin i lat,Andrzej Rybiński,2006,7tZurRrPNVOVLx1Wa5RNqU,PLB170600421,Czas relaksu (The Best),album,2006-10-03,198280,"Andrzej Rybiński, Jerzy Rybinski",3,1
Girls Just Want to Have Fun,Cyndi Lauper,1983,4y1LsJpmMti1PfRQV9AWWe,USSM18300548,She's So Unusual,album,1983-10-14,238120,Cyndi Lauper,2,1
Just Can't Get Enough,Depeche Mode,1981,0qi4b1l0eT3jpzeNHeFXDT,GBAJH0600205,Speak and Spell (Deluxe),album,1981-11-02,220893,Depeche Mode,11,1
"Supermoce (feat. Igo, Mrozu & Vito Bambino)","Męskie Granie Orkiestra, Igo, Mrozu, Vito Bambino",2023,4EqPIm07a55pJQRSZw2Z4X,PL2DY2301161,"Supermoce (feat. Igo, Mrozu & Vito Bambino)",single,2023-05-17,195701,Męskie Granie Orkiestra,1,1
Autobusy,Ralph Kaminski,2019,7HipxO3XnxSHK2yWIJ2SpV,PLB171900353,Młodość,album,2019-11-22,200046,Ralph Kaminski,3,1
Another One Bites The Dust - Remastered 2011,Queen,1980,5vdp5UmvTsnMEMESIF2Ym7,GBUM71029605,The Game (2011 Remaster),album,1980-06-27,214653,Queen,3,1
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Anne-Marie, Sean Paul",2018,2hrUO4drrO63i7FYbCLBl2,GBAHS1600363,What Is Love? (Deluxe Edition),album,2018-11-30,251173,Clean Bandit,4,1
Zaopiekuj się mną,Rezerwat,2011,2tZhsVqnUuWzPEEdxSsAht,PLB171000090,Polskie single '86,compilation,2011-06-24,297453,Various Artists,10,1
Wake Me Up,Avicii,2013,0nrRP2bk19rLc0orkWPQk2,SEUM71301326,True,album,2013-09-16,247426,Avicii,1,1
Ściernisco,GOLEC UORKIESTRA,2000,4sAPyrIRUVKCax5d1bt96D,PLD271200015,Golec uOrkiestra 2,album,2000-10-04,212088,GOLEC UORKIESTRA,2,1
Odkryjemy miłość nieznaną,Alicja Majewska,2016,0iSetRSqLHoKRHpts680E7,PLA248930604,60 lat Polskich Nagrań,compilation,2016-10-03,216866,Various Artists,56,1
Nie Jest Za Późno,Sara James,2022,3kyMecdZA14alnen7yRVBt,PLUM72200114,Nie Jest Za Późno,single,2022-03-17,170285,Sara James,1,1
Papuga,"Mata, Quebonafide, Malik Montana",2021,1y9fW73XS7gXch51jzzqUt,PLS282100074,Papuga,single,2021-09-01,210206,"Mata, Quebonafide, Malik Montana",1,1
Mogło być nic,Kwiat Jabłoni,2021,7eHEO2L50fQXg48HA5f1ya,PLC592000199,Mogło być nic,album,2021-02-05,252319,Kwiat Jabłoni,2,1
Fancy,"Iggy Azalea, Charli xcx",2014,3W3KtDwAIg3mAruSpnfG3Q,GBUM71400597,The New Classic (Deluxe Version),album,2014-01-01,199938,Iggy Azalea,5,1
Spadam Stąd,Nowator,2019,39q4XvhV9xWLmzkNezTILm,PLB571901182,CO TU JEST GRANE?,album,2019-03-11,171791,Nowator,18,1
Tyle słońca w całym mieście,Anna Jantar,1974,0Z64VYDXM5lVZziPJHEd9L,PLA247418224,Tyle słońca w całym mieście,album,1974-02-12,190080,Anna Jantar,6,1
Tak Smakuje Życie,Enej,2012,6705zDGb7ZparjFisvGYDh,PLG251200437,Folkhorod,album,2012,220426,Enej,1,1
Czas nas uczy pogody,Grażyna Łobaszewska,2015,2nKDVz9ipnAjS6kmAxfnfF,PLA391591813,Polska nostalgia 60+ Cz. 4,compilation,2015-05-22,293226,Various Artists,13,1
Chalupy welcome to,Zbigniew Wodecki,2006,1PkbHw9EgJOPMYhgfHLPnJ,PLD101201065,Najwieksze przeboje,album,2006,205866,Zbigniew Wodecki,10,1
A Ty Czego Chcesz,Kasia Kowalska,2008,6crYIAmnQEAXeluZVWKj1j,PLUM70800552,Antepenultimate,album,2008-01-01,223200,Kasia Kowalska,3,1
Simply Irresistible,Robert Palmer,1988,7mmhMfqs3knRMMlvnMPTHn,GB01A8800001,Heavy Nova (Bonus Tracks Version),album,1988,254293,Robert Palmer,1,1
Fiołkowe Pole,"Sobel, Piotrek Lewandowski",2021,5bQFAKQF1mhcPPThw97kjw,PLUM72100221,PUŁAPKA NA MOTYLE,album,2021-04-15,159253,Sobel,6,1
Rzuć to wszystko co złe,Zbigniew Wodecki,1976,2QQOKuxzvIKSQlqYtrZ8Fl,PLA247620203,Zbigniew Wodecki,album,1976,222925,Zbigniew Wodecki,1,1
Kiedy byłem małym chłopcem,Breakout,1971,0FGBCrLj15yxjJ1WPRnVMQ,PLA247114653,Blues,album,1971,191853,Breakout,2,1
Mała Maggie,Azyl P,2014,0klODRDcgmzBJJo0OIYBDT,PLA391250718,Nalot,album,2014-11-17,145746,Azyl P,18,1
A Kto Się Kocha W Tobie?,Zdzisława Sośnicka,2015,6tZn1xHGWZjd4wVbNyoGZQ,PLA391592018,Polska Nostalgia 65+ Cz. 6,compilation,2015-07-31,224493,Various Artists,18,1
I'm So Excited,The Pointer Sisters,1982,1ot6jEe4w4hYnsOPjd3xKQ,USRC18203285,So Excited! (Expanded Edition),album,1982-02-01,230640,The Pointer Sisters,1,1
Love Is In The Air,John Paul Young,1989,38GqIQ4RVkat91RnQrLJYP,AUAP07800004,Classic Hits,compilation,1989-06-05,208866,John Paul Young,12,1
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,2015,3zHq9ouUJQFQRf3cm1rRLu,GBUM71406823,Delirium (Deluxe),album,2015-11-06,252534,Ellie Goulding,9,1
